id_venta,producto,cantidad,precio_unitario,total,fecha
3772,Mouse,3,3118,9354,2024-05-01
3773,Celular,1,4964,4964,2023-12-24
3774,Monitor,2,81,162,2025-05-23
3775,Auriculares,4,2489,9956,2024-03-22
3776,Teclado,1,1837,1837,2025-05-07
3777,Tablet,1,652,652,2023-11-15
3778,Disco Duro,2,4907,9814,2025-01-19
3779,Laptop,2,2618,5236,2023-10-26
3780,Laptop,1,3471,3471,2024-07-05
3781,Auriculares,2,1320,2640,2024-08-02
3782,Teclado,2,2673,5346,2025-05-15
3783,Impresora,2,1474,2948,2024-04-21
3784,Laptop,2,1158,2316,2024-01-06
3785,Impresora,2,3212,6424,2024-04-25
3786,Tablet,4,4640,18560,2024-11-05
3787,Auriculares,2,2230,4460,2023-10-06
3788,Teclado,3,4902,14706,2025-06-10
3789,Teclado,1,3779,3779,2025-07-10
3790,Memoria USB,4,3049,12196,2025-02-26
3791,Disco Duro,4,1380,5520,2023-11-19
3792,Monitor,2,2446,4892,2025-08-21
3793,Monitor,1,4288,4288,2024-04-06
3794,Celular,3,83,249,2024-06-08
3795,Mouse,2,1365,2730,2024-10-17
3796,Auriculares,1,994,994,2023-10-28
3797,Tablet,2,4181,8362,2024-04-29
3798,Teclado,2,3648,7296,2023-10-02
3799,Disco Duro,2,1642,3284,2023-11-29
3800,Impresora,2,477,954,2024-06-23
3801,Auriculares,2,3350,6700,2024-11-20
3802,Celular,2,1760,3520,2025-04-04
3803,Auriculares,2,3046,6092,2024-06-18
3804,Celular,3,1974,5922,2024-03-08
3805,Teclado,4,299,1196,2025-06-11
3806,Mouse,3,2411,7233,2024-12-22
3807,Celular,2,1060,2120,2023-12-06
3808,Teclado,2,981,1962,2024-09-26
3809,Teclado,3,3865,11595,2025-07-27
3810,Mouse,3,1237,3711,2024-12-11
3811,Monitor,4,3240,12960,2023-12-22
3812,Auriculares,3,394,1182,2023-11-07
3813,Laptop,4,4150,16600,2024-06-29
3814,Laptop,2,1412,2824,2023-12-12
3815,Impresora,1,2096,2096,2025-07-04
3816,Impresora,1,794,794,2025-01-21
3817,Laptop,1,4336,4336,2024-03-06
3818,Tablet,1,3444,3444,2023-11-28
3819,Laptop,2,2143,4286,2024-11-23
3820,Impresora,1,4609,4609,2024-04-08
3821,Disco Duro,3,3613,10839,2024-02-06
3822,Impresora,3,299,897,2023-08-30
3823,Tablet,1,4861,4861,2024-02-10
3824,Auriculares,3,2831,8493,2024-08-16
3825,Laptop,4,2362,9448,2024-03-04
3826,Mouse,2,1494,2988,2024-05-17
3827,Disco Duro,1,1877,1877,2023-09-10
3828,Teclado,1,2909,2909,2024-08-10
3829,Tablet,2,1079,2158,2023-10-10
3830,Impresora,3,1942,5826,2024-11-28
3831,Mouse,2,3819,7638,2024-08-12
3832,Celular,2,4612,9224,2024-01-27
3833,Monitor,3,2493,7479,2023-10-27
3834,Laptop,2,4159,8318,2025-03-15
3835,Monitor,3,1871,5613,2024-06-25
3836,Tablet,3,3561,10683,2024-07-24
3837,Celular,2,4569,9138,2025-06-23
3838,Celular,4,614,2456,2023-12-21
3839,Celular,3,526,1578,2024-09-29
3840,Teclado,2,4909,9818,2025-05-30
3841,Tablet,3,40,120,2025-03-12
3842,Auriculares,4,1419,5676,2023-11-26
3843,Monitor,4,3221,12884,2023-12-14
3844,Auriculares,1,2481,2481,2024-10-24
3845,Mouse,3,3698,11094,2025-02-12
3846,Memoria USB,3,356,1068,2023-08-24
3847,Disco Duro,2,1687,3374,2024-03-21
3848,Disco Duro,3,3596,10788,2025-03-24
3849,Auriculares,1,929,929,2025-05-23
3850,Memoria USB,4,295,1180,2024-07-20
3851,Memoria USB,4,911,3644,2023-09-15
3852,Laptop,1,32,32,2024-08-24
3853,Mouse,3,4077,12231,2025-01-09
3854,Tablet,3,3045,9135,2024-02-14
3855,Memoria USB,1,993,993,2024-10-24
3856,Impresora,2,4290,8580,2024-11-06
3857,Disco Duro,4,3990,15960,2025-02-20
3858,Impresora,1,1428,1428,2025-01-17
3859,Mouse,1,1963,1963,2024-08-17
3860,Memoria USB,3,2308,6924,2024-05-22
3861,Monitor,4,566,2264,2024-02-15
3862,Disco Duro,3,1238,3714,2024-05-12
3863,Laptop,1,1440,1440,2024-02-24
3864,Laptop,2,1474,2948,2025-01-30
3865,Celular,4,3397,13588,2024-05-27
3866,Teclado,1,2792,2792,2025-07-28
3867,Memoria USB,1,4118,4118,2024-03-07
3868,Mouse,2,2758,5516,2024-08-05
3869,Disco Duro,1,3767,3767,2024-10-16
3870,Teclado,1,1862,1862,2024-06-22
3871,Mouse,4,766,3064,2023-10-25
3872,Auriculares,4,2836,11344,2024-06-07
3873,Memoria USB,4,891,3564,2023-09-09
3874,Tablet,3,514,1542,2023-10-25
3875,Tablet,2,3464,6928,2024-07-17
3876,Memoria USB,4,4743,18972,2023-09-08
3877,Celular,3,1095,3285,2024-11-07
3878,Celular,3,4014,12042,2024-01-10
3879,Tablet,2,4257,8514,2024-06-25
3880,Monitor,2,65,130,2024-11-08
3881,Disco Duro,1,3076,3076,2024-12-30
3882,Tablet,3,2077,6231,2024-10-21
3883,Monitor,4,683,2732,2024-12-09
3884,Teclado,2,4688,9376,2024-04-23
3885,Monitor,3,2049,6147,2024-11-14
3886,Teclado,4,2716,10864,2024-08-07
3887,Mouse,3,659,1977,2025-04-12
3888,Impresora,2,2683,5366,2025-08-02
3889,Mouse,1,2765,2765,2024-01-30
3890,Tablet,3,4984,14952,2024-01-09
3891,Teclado,4,4968,19872,2024-12-27
3892,Tablet,2,4422,8844,2025-04-01
3893,Memoria USB,1,2615,2615,2025-02-03
3894,Disco Duro,4,3447,13788,2024-09-18
3895,Laptop,4,414,1656,2024-09-26
3896,Tablet,4,3617,14468,2023-10-11
3897,Disco Duro,3,4864,14592,2024-06-12
3898,Monitor,2,2352,4704,2024-10-20
3899,Mouse,4,349,1396,2023-09-03
3900,Monitor,3,2117,6351,2024-07-22
3901,Laptop,2,792,1584,2023-09-06
3902,Teclado,2,1665,3330,2023-09-19
3903,Memoria USB,3,1752,5256,2024-09-13
3904,Disco Duro,3,4493,13479,2024-06-09
3905,Memoria USB,4,1807,7228,2024-04-28
3906,Impresora,2,1643,3286,2025-01-08
3907,Tablet,1,1019,1019,2023-11-28
3908,Teclado,3,1868,5604,2024-07-24
3909,Impresora,2,1581,3162,2023-09-30
3910,Auriculares,2,793,1586,2023-09-29
3911,Tablet,4,1823,7292,2024-06-17
3912,Monitor,1,1118,1118,2024-02-17
3913,Mouse,4,2070,8280,2025-04-22
3914,Disco Duro,1,1618,1618,2024-12-03
3915,Laptop,1,767,767,2024-05-30
3916,Laptop,3,3993,11979,2024-02-02
3917,Monitor,2,2342,4684,2024-11-17
3918,Celular,2,1573,3146,2023-11-27
3919,Laptop,2,1635,3270,2024-06-26
3920,Disco Duro,1,3774,3774,2024-05-10
3921,Monitor,2,4444,8888,2024-06-10
3922,Teclado,3,2322,6966,2024-04-27
3923,Laptop,1,4241,4241,2024-04-23
3924,Memoria USB,1,4882,4882,2024-04-29
3925,Monitor,1,3675,3675,2023-12-23
3926,Disco Duro,1,3415,3415,2024-07-12
3927,Memoria USB,3,236,708,2025-07-03
3928,Tablet,2,3336,6672,2025-01-04
3929,Tablet,3,1379,4137,2025-07-09
3930,Laptop,2,3794,7588,2025-08-07
3931,Memoria USB,3,4947,14841,2023-10-27
3932,Mouse,4,4297,17188,2023-10-20
3933,Tablet,4,4449,17796,2025-01-01
3934,Mouse,4,4626,18504,2024-08-29
3935,Teclado,4,4498,17992,2024-05-14
3936,Monitor,1,1916,1916,2025-06-05
3937,Impresora,1,4447,4447,2024-04-14
3938,Disco Duro,3,919,2757,2024-03-27
3939,Monitor,3,661,1983,2025-01-30
3940,Disco Duro,4,4749,18996,2024-11-05
3941,Memoria USB,2,3647,7294,2025-06-02
3942,Teclado,4,215,860,2024-10-01
3943,Auriculares,3,1913,5739,2025-04-14
3944,Laptop,4,3295,13180,2025-04-02
3945,Disco Duro,3,4070,12210,2025-05-31
3946,Disco Duro,4,4573,18292,2024-12-03
3947,Memoria USB,2,4945,9890,2023-12-10
3948,Mouse,4,2324,9296,2024-08-09
3949,Monitor,2,3620,7240,2023-11-21
3950,Auriculares,2,3363,6726,2024-10-09
3951,Celular,3,2076,6228,2025-07-24
3952,Laptop,2,2828,5656,2023-11-03
3953,Impresora,1,1244,1244,2025-07-07
3954,Celular,1,906,906,2025-02-19
3955,Monitor,1,412,412,2025-08-13
3956,Laptop,3,1695,5085,2024-06-15
3957,Disco Duro,1,3210,3210,2025-05-28
3958,Impresora,3,2466,7398,2024-05-31
3959,Mouse,3,3925,11775,2025-01-08
3960,Auriculares,1,3358,3358,2024-03-07
3961,Mouse,2,3611,7222,2023-09-23
3962,Teclado,4,3786,15144,2025-05-31
3963,Memoria USB,3,2547,7641,2024-07-28
3964,Laptop,1,2201,2201,2025-06-10
3965,Mouse,3,3784,11352,2024-07-21
3966,Celular,2,374,748,2024-01-12
3967,Memoria USB,2,2651,5302,2024-10-05
3968,Mouse,1,1541,1541,2023-10-05
3969,Tablet,3,2692,8076,2023-09-23
3970,Teclado,4,3198,12792,2023-09-19
3971,Monitor,4,2357,9428,2024-10-18
3972,Auriculares,3,648,1944,2024-12-25
3973,Teclado,3,2699,8097,2024-01-29
3974,Memoria USB,3,4442,13326,2024-03-16
3975,Tablet,1,1458,1458,2023-09-09
3976,Laptop,2,1441,2882,2023-12-03
3977,Celular,4,1146,4584,2025-03-26
3978,Auriculares,1,2703,2703,2025-05-14
3979,Auriculares,3,1800,5400,2025-06-03
3980,Teclado,3,1551,4653,2025-06-24
3981,Memoria USB,2,1934,3868,2024-04-10
3982,Laptop,3,1252,3756,2025-06-12
3983,Disco Duro,1,1976,1976,2024-10-19
3984,Tablet,1,412,412,2025-02-19
3985,Disco Duro,2,845,1690,2024-04-17
3986,Celular,1,2983,2983,2024-07-21
3987,Laptop,4,2415,9660,2024-01-18
3988,Laptop,1,4165,4165,2025-05-06
3989,Tablet,1,4915,4915,2024-10-03
3990,Impresora,1,1812,1812,2023-09-08
3991,Disco Duro,4,3084,12336,2024-04-04
3992,Mouse,3,1383,4149,2025-06-04
3993,Auriculares,1,2368,2368,2025-06-08
3994,Impresora,2,3571,7142,2024-05-08
3995,Mouse,4,3648,14592,2025-08-20
3996,Memoria USB,2,3356,6712,2025-06-26
3997,Tablet,1,1585,1585,2025-04-17
3998,Memoria USB,2,3687,7374,2024-02-12
3999,Auriculares,1,2233,2233,2024-03-14
4000,Monitor,4,4116,16464,2024-10-10
4001,Mouse,2,1039,2078,2025-01-11
4002,Impresora,2,1304,2608,2024-01-22
4003,Mouse,1,82,82,2023-12-03
4004,Mouse,1,2550,2550,2025-08-05
4005,Tablet,3,3412,10236,2023-10-26
4006,Memoria USB,1,3292,3292,2023-12-17
4007,Disco Duro,1,2289,2289,2025-06-17
4008,Monitor,3,4267,12801,2024-01-25
4009,Tablet,1,663,663,2025-06-28
4010,Celular,1,4741,4741,2023-11-12
4011,Tablet,3,236,708,2025-01-21
4012,Auriculares,4,215,860,2023-10-28
4013,Monitor,4,3884,15536,2024-04-16
4014,Laptop,1,3293,3293,2025-03-28
4015,Celular,1,2714,2714,2025-04-20
4016,Teclado,3,3232,9696,2024-07-13
4017,Tablet,3,2775,8325,2025-04-03
4018,Mouse,4,1541,6164,2023-10-28
4019,Disco Duro,2,1100,2200,2024-02-14
4020,Laptop,1,741,741,2025-07-06
4021,Tablet,2,1582,3164,2024-12-12
4022,Tablet,2,659,1318,2024-05-03
4023,Impresora,3,4280,12840,2023-10-24
4024,Impresora,1,4330,4330,2024-09-28
4025,Laptop,1,3807,3807,2024-03-01
4026,Memoria USB,3,3756,11268,2024-07-16
4027,Impresora,2,109,218,2023-11-01
4028,Mouse,3,2941,8823,2023-10-24
4029,Celular,4,1271,5084,2024-06-14
4030,Teclado,1,1122,1122,2024-04-23
4031,Monitor,4,4723,18892,2025-01-22
4032,Teclado,3,368,1104,2024-09-18
4033,Teclado,1,3933,3933,2025-04-14
4034,Monitor,4,4072,16288,2024-02-15
4035,Impresora,4,2961,11844,2024-03-13
4036,Laptop,2,265,530,2025-05-29
4037,Monitor,1,291,291,2025-04-07
4038,Auriculares,4,2050,8200,2025-02-05
4039,Memoria USB,4,4518,18072,2023-12-28
4040,Celular,2,3207,6414,2024-03-04
4041,Disco Duro,4,3526,14104,2024-03-03
4042,Impresora,4,1485,5940,2024-02-22
4043,Memoria USB,4,1215,4860,2024-04-25
4044,Monitor,2,3107,6214,2024-07-11
4045,Auriculares,4,3028,12112,2024-01-29
4046,Disco Duro,4,3843,15372,2025-07-28
4047,Celular,1,1634,1634,2025-05-05
4048,Celular,1,1146,1146,2023-10-27
4049,Impresora,2,4399,8798,2024-05-02
4050,Monitor,3,536,1608,2024-05-31
4051,Memoria USB,1,2685,2685,2023-10-21
4052,Laptop,2,1321,2642,2023-12-18
4053,Memoria USB,4,631,2524,2024-10-18
4054,Memoria USB,4,769,3076,2025-02-28
4055,Celular,2,1876,3752,2025-08-13
4056,Laptop,4,419,1676,2023-09-27
4057,Laptop,4,1546,6184,2025-02-03
4058,Impresora,3,2044,6132,2023-11-21
4059,Disco Duro,4,339,1356,2024-06-18
4060,Tablet,1,355,355,2025-08-15
4061,Teclado,4,2118,8472,2024-03-26
4062,Teclado,2,193,386,2023-11-28
4063,Celular,3,4039,12117,2024-11-20
4064,Tablet,4,1661,6644,2025-02-03
4065,Disco Duro,2,520,1040,2025-02-10
4066,Tablet,1,3666,3666,2023-09-19
4067,Impresora,4,2383,9532,2025-03-20
4068,Memoria USB,3,1876,5628,2024-07-11
4069,Celular,4,3172,12688,2024-04-01
4070,Laptop,2,1916,3832,2023-11-10
4071,Celular,3,1738,5214,2025-03-07
4072,Teclado,4,1798,7192,2024-11-22
4073,Disco Duro,1,4812,4812,2025-04-27
4074,Tablet,3,3077,9231,2024-02-14
4075,Disco Duro,1,4847,4847,2025-01-25
4076,Impresora,2,2733,5466,2024-11-21
4077,Celular,4,3848,15392,2024-10-18
4078,Monitor,1,4767,4767,2023-11-30
4079,Celular,2,1114,2228,2024-09-28
4080,Laptop,4,65,260,2025-03-20
4081,Celular,2,1465,2930,2024-09-05
4082,Auriculares,1,2216,2216,2025-02-03
4083,Impresora,2,3221,6442,2024-07-19
4084,Mouse,3,475,1425,2024-07-05
4085,Impresora,4,1682,6728,2025-06-05
4086,Tablet,2,2944,5888,2025-02-09
4087,Mouse,1,985,985,2023-11-19
4088,Tablet,4,4984,19936,2025-04-17
4089,Tablet,3,1548,4644,2025-01-14
4090,Laptop,4,2996,11984,2023-10-03
4091,Laptop,3,3091,9273,2024-09-14
4092,Memoria USB,4,4889,19556,2023-11-11
4093,Teclado,2,2541,5082,2024-09-27
4094,Memoria USB,2,1146,2292,2023-12-07
4095,Memoria USB,1,3424,3424,2023-12-11
4096,Teclado,3,4512,13536,2024-05-25
4097,Monitor,1,2363,2363,2024-03-23
4098,Mouse,2,126,252,2025-01-09
4099,Disco Duro,3,2597,7791,2023-12-21
4100,Memoria USB,1,3174,3174,2024-01-03
4101,Celular,1,4403,4403,2025-08-11
4102,Celular,1,4073,4073,2024-08-27
4103,Tablet,1,4821,4821,2024-05-05
4104,Teclado,1,234,234,2025-07-19
4105,Tablet,3,4459,13377,2024-02-18
4106,Auriculares,1,4309,4309,2023-10-09
4107,Auriculares,3,4273,12819,2025-04-12
4108,Disco Duro,1,484,484,2023-09-10
4109,Laptop,2,2392,4784,2023-10-07
4110,Laptop,2,611,1222,2024-11-15
4111,Teclado,1,2208,2208,2023-10-17
4112,Teclado,4,903,3612,2025-06-09
4113,Memoria USB,2,4178,8356,2023-11-22
4114,Auriculares,3,323,969,2023-11-12
4115,Memoria USB,1,4511,4511,2023-11-09
4116,Laptop,3,353,1059,2025-06-14
4117,Mouse,4,2853,11412,2024-05-31
4118,Mouse,1,4526,4526,2024-06-28
4119,Teclado,2,2351,4702,2024-01-29
4120,Tablet,3,4581,13743,2024-07-03
4121,Laptop,2,99,198,2025-06-20
4122,Mouse,2,3783,7566,2024-01-25
4123,Laptop,1,2851,2851,2025-08-05
4124,Impresora,3,1997,5991,2024-12-02
4125,Celular,4,752,3008,2024-11-26
4126,Auriculares,2,3996,7992,2023-12-17
4127,Memoria USB,1,1837,1837,2025-06-18
4128,Laptop,1,1404,1404,2024-08-20
4129,Celular,4,2144,8576,2025-05-14
4130,Impresora,1,1218,1218,2025-08-02
4131,Memoria USB,2,2312,4624,2024-11-30
4132,Laptop,1,4237,4237,2024-02-22
4133,Teclado,3,204,612,2025-06-12
4134,Celular,3,4147,12441,2024-02-04
4135,Memoria USB,2,1017,2034,2023-11-05
4136,Laptop,3,2006,6018,2024-05-20
4137,Celular,4,2829,11316,2025-07-13
4138,Impresora,1,4684,4684,2025-01-06
4139,Laptop,2,2377,4754,2025-03-07
4140,Laptop,4,1699,6796,2025-03-31
4141,Laptop,1,4945,4945,2025-06-08
4142,Disco Duro,4,3059,12236,2024-07-30
4143,Teclado,2,4906,9812,2025-07-22
4144,Impresora,2,2531,5062,2025-05-18
4145,Memoria USB,4,3547,14188,2024-04-29
4146,Disco Duro,1,3046,3046,2023-12-30
4147,Tablet,3,2765,8295,2024-08-14
4148,Disco Duro,3,4193,12579,2025-07-14
4149,Auriculares,4,2601,10404,2024-10-03
4150,Auriculares,2,4223,8446,2024-12-29
4151,Laptop,1,2831,2831,2025-05-05
4152,Disco Duro,1,4110,4110,2024-12-16
4153,Tablet,2,389,778,2023-11-08
4154,Disco Duro,3,3763,11289,2025-01-17
4155,Teclado,1,2024,2024,2024-07-08
4156,Teclado,4,1723,6892,2024-06-07
4157,Tablet,3,3344,10032,2024-06-14
4158,Disco Duro,4,460,1840,2025-07-03
4159,Celular,3,3277,9831,2024-12-09
4160,Teclado,2,2926,5852,2023-09-14
4161,Teclado,4,246,984,2024-02-10
4162,Mouse,4,2421,9684,2024-07-05
4163,Disco Duro,2,4738,9476,2024-03-02
4164,Teclado,4,1044,4176,2025-07-03
4165,Impresora,3,3511,10533,2023-12-18
4166,Disco Duro,1,4276,4276,2023-08-28
4167,Auriculares,1,890,890,2024-12-17
4168,Mouse,2,3219,6438,2024-01-01
4169,Teclado,3,1765,5295,2023-11-23
4170,Mouse,4,463,1852,2025-01-25
4171,Auriculares,4,4578,18312,2025-03-07
4172,Tablet,1,492,492,2024-06-11
4173,Tablet,4,99,396,2025-05-24
4174,Disco Duro,1,259,259,2024-09-17
4175,Auriculares,2,4672,9344,2024-04-27
4176,Monitor,4,609,2436,2025-04-27
4177,Monitor,3,1380,4140,2025-04-08
4178,Disco Duro,4,1904,7616,2025-07-25
4179,Laptop,1,2336,2336,2024-10-12
4180,Mouse,2,4450,8900,2024-01-12
4181,Mouse,1,331,331,2024-04-15
4182,Tablet,4,1096,4384,2024-06-04
4183,Monitor,1,53,53,2024-05-25
4184,Memoria USB,1,1861,1861,2024-09-12
4185,Teclado,2,4501,9002,2024-09-07
4186,Teclado,3,268,804,2024-11-14
4187,Teclado,4,1154,4616,2024-06-08
4188,Tablet,2,4909,9818,2024-02-07
4189,Auriculares,3,4967,14901,2024-11-07
4190,Celular,1,395,395,2025-06-08
4191,Monitor,3,743,2229,2024-02-22
4192,Monitor,1,1933,1933,2023-10-06
4193,Memoria USB,1,4317,4317,2024-05-16
4194,Mouse,2,2512,5024,2024-12-10
4195,Laptop,1,1962,1962,2024-05-01
4196,Disco Duro,2,4024,8048,2024-09-21
4197,Mouse,3,2364,7092,2024-06-06
4198,Auriculares,3,1351,4053,2024-03-21
4199,Disco Duro,1,4608,4608,2025-07-11
4200,Monitor,2,357,714,2023-09-12
4201,Auriculares,1,1885,1885,2024-07-03
4202,Disco Duro,2,3157,6314,2025-03-08
4203,Memoria USB,2,811,1622,2024-11-02
4204,Memoria USB,2,3631,7262,2024-10-18
4205,Impresora,3,3720,11160,2024-04-11
4206,Celular,2,1536,3072,2023-12-23
4207,Memoria USB,3,3973,11919,2025-04-25
4208,Monitor,2,3928,7856,2024-03-23
4209,Laptop,3,2693,8079,2025-05-30
4210,Teclado,4,2142,8568,2025-08-21
4211,Impresora,3,3805,11415,2025-04-13
4212,Teclado,3,78,234,2023-10-01
4213,Celular,1,2453,2453,2024-07-19
4214,Disco Duro,2,2082,4164,2025-05-31
4215,Tablet,4,1274,5096,2024-02-20
4216,Memoria USB,1,3708,3708,2024-05-13
4217,Laptop,2,3768,7536,2025-07-16
4218,Celular,4,4150,16600,2025-02-05
4219,Teclado,4,4277,17108,2024-10-27
4220,Impresora,4,3049,12196,2024-03-05
4221,Memoria USB,2,2866,5732,2025-08-15
4222,Monitor,4,490,1960,2025-01-12
4223,Memoria USB,4,4055,16220,2024-11-11
4224,Impresora,1,2919,2919,2025-01-31
4225,Impresora,3,1466,4398,2024-03-11
4226,Tablet,2,4463,8926,2025-08-21
4227,Memoria USB,3,4809,14427,2025-04-18
4228,Memoria USB,1,932,932,2024-01-02
4229,Tablet,3,4262,12786,2024-01-08
4230,Auriculares,4,1731,6924,2025-06-21
4231,Auriculares,4,694,2776,2024-12-27
4232,Disco Duro,2,1459,2918,2023-10-31
4233,Auriculares,2,2754,5508,2023-09-06
4234,Mouse,2,3650,7300,2024-03-21
4235,Memoria USB,1,705,705,2023-10-21
4236,Laptop,2,1146,2292,2024-04-30
4237,Memoria USB,1,4236,4236,2024-11-10
4238,Mouse,4,2486,9944,2023-08-24
4239,Mouse,3,2417,7251,2024-07-23
4240,Teclado,4,4157,16628,2023-09-10
4241,Memoria USB,4,3458,13832,2025-03-05
4242,Celular,4,4144,16576,2023-11-08
4243,Mouse,2,985,1970,2024-12-06
4244,Laptop,2,939,1878,2023-09-19
4245,Tablet,2,4933,9866,2025-03-04
4246,Disco Duro,3,2892,8676,2025-04-21
4247,Teclado,2,1528,3056,2024-02-03
4248,Tablet,1,1232,1232,2024-11-22
4249,Teclado,4,891,3564,2024-02-14
4250,Laptop,3,4410,13230,2025-03-29
4251,Impresora,3,3274,9822,2023-09-20
4252,Memoria USB,3,883,2649,2025-06-21
4253,Monitor,3,3973,11919,2024-05-27
4254,Celular,3,3128,9384,2024-05-31
4255,Tablet,1,3075,3075,2024-12-13
4256,Memoria USB,4,4014,16056,2025-01-22
4257,Celular,3,2702,8106,2024-06-22
4258,Impresora,4,4710,18840,2025-07-16
4259,Monitor,2,633,1266,2023-12-09
4260,Celular,3,1892,5676,2024-07-11
4261,Celular,3,3174,9522,2024-03-15
4262,Tablet,4,4580,18320,2024-04-12
4263,Auriculares,3,3393,10179,2024-11-22
4264,Monitor,3,3211,9633,2024-02-25
4265,Memoria USB,3,587,1761,2024-12-16
4266,Impresora,1,4153,4153,2024-10-02
4267,Monitor,1,264,264,2025-01-12
4268,Laptop,3,40,120,2025-01-23
4269,Auriculares,1,413,413,2023-10-14
4270,Laptop,2,3834,7668,2024-09-23
4271,Impresora,3,2075,6225,2024-03-08
4272,Tablet,2,3535,7070,2024-09-16
4273,Tablet,4,2395,9580,2025-06-01
4274,Impresora,2,1930,3860,2025-01-01
4275,Teclado,4,309,1236,2024-02-10
4276,Impresora,3,2578,7734,2023-11-16
4277,Auriculares,4,380,1520,2025-03-02
4278,Mouse,4,1642,6568,2024-02-24
4279,Tablet,2,4334,8668,2024-01-25
4280,Disco Duro,2,4114,8228,2024-12-27
4281,Auriculares,2,2473,4946,2025-01-24
4282,Auriculares,3,2035,6105,2025-05-10
4283,Auriculares,3,2060,6180,2025-06-18
4284,Celular,2,2064,4128,2023-12-30
4285,Auriculares,3,2820,8460,2023-11-11
4286,Tablet,3,2990,8970,2024-09-09
4287,Mouse,4,851,3404,2025-06-11
4288,Mouse,4,1813,7252,2024-06-12
4289,Auriculares,2,3712,7424,2024-05-17
4290,Laptop,3,1811,5433,2025-05-28
4291,Tablet,4,2861,11444,2025-03-06
4292,Tablet,1,4710,4710,2025-02-07
4293,Monitor,3,2174,6522,2024-09-03
4294,Memoria USB,1,600,600,2024-09-01
4295,Teclado,2,2873,5746,2023-11-18
4296,Teclado,3,2256,6768,2025-05-07
4297,Laptop,2,4196,8392,2023-12-11
4298,Teclado,2,2175,4350,2025-03-28
4299,Monitor,2,1364,2728,2024-01-23
4300,Impresora,2,365,730,2024-11-27
4301,Teclado,2,1906,3812,2025-03-13
4302,Tablet,3,574,1722,2024-01-25
4303,Impresora,1,3790,3790,2025-05-08
4304,Teclado,3,4417,13251,2024-07-05
4305,Tablet,3,219,657,2025-03-03
4306,Tablet,3,2960,8880,2024-04-16
4307,Auriculares,4,3510,14040,2024-07-21
4308,Mouse,4,326,1304,2023-12-06
4309,Laptop,3,3095,9285,2024-12-16
4310,Monitor,1,1676,1676,2025-07-21
4311,Celular,3,2712,8136,2025-06-23
4312,Memoria USB,2,1784,3568,2025-08-01
4313,Teclado,4,295,1180,2024-09-07
4314,Teclado,4,3381,13524,2025-07-11
4315,Impresora,3,1421,4263,2024-05-09
4316,Impresora,3,4753,14259,2024-06-10
4317,Memoria USB,1,1795,1795,2024-07-22
4318,Teclado,1,3401,3401,2025-06-07
4319,Disco Duro,2,4070,8140,2025-07-31
4320,Monitor,3,3480,10440,2024-12-10
4321,Teclado,3,1900,5700,2024-04-03
4322,Mouse,3,3855,11565,2025-02-27
4323,Memoria USB,4,4298,17192,2024-11-18
4324,Disco Duro,2,1864,3728,2025-06-15
4325,Monitor,1,3397,3397,2024-06-13
4326,Teclado,4,91,364,2025-03-19
4327,Celular,4,1696,6784,2025-05-25
4328,Auriculares,4,1315,5260,2024-11-27
4329,Mouse,4,1063,4252,2024-03-23
4330,Celular,2,2645,5290,2025-03-29
4331,Impresora,3,3062,9186,2025-04-29
4332,Impresora,1,834,834,2024-01-27
4333,Teclado,1,2214,2214,2024-05-20
4334,Impresora,4,3520,14080,2024-04-16
4335,Mouse,4,329,1316,2024-06-20
4336,Monitor,2,2081,4162,2025-06-22
4337,Tablet,4,4247,16988,2025-05-04
4338,Laptop,1,1897,1897,2025-01-24
4339,Memoria USB,1,2822,2822,2024-07-08
4340,Monitor,3,2506,7518,2023-10-20
4341,Tablet,3,4855,14565,2024-08-14
4342,Disco Duro,1,3765,3765,2025-07-26
4343,Mouse,1,814,814,2025-05-31
4344,Celular,2,4034,8068,2024-04-29
4345,Tablet,2,4373,8746,2024-10-31
4346,Mouse,1,3427,3427,2024-01-15
4347,Auriculares,4,2476,9904,2024-08-08
4348,Celular,3,1871,5613,2025-03-14
4349,Impresora,1,994,994,2025-07-11
4350,Impresora,4,1067,4268,2024-04-23
4351,Celular,1,4386,4386,2025-03-04
4352,Disco Duro,3,4257,12771,2024-06-18
4353,Disco Duro,3,3809,11427,2024-11-02
4354,Disco Duro,2,3041,6082,2023-11-30
4355,Tablet,2,4389,8778,2025-08-16
4356,Memoria USB,2,4049,8098,2024-12-14
4357,Tablet,2,484,968,2024-10-10
4358,Teclado,3,307,921,2024-02-03
4359,Laptop,4,3215,12860,2025-05-21
4360,Celular,4,895,3580,2024-06-19
4361,Monitor,4,2012,8048,2023-12-21
4362,Laptop,1,2945,2945,2023-11-18
4363,Auriculares,2,1140,2280,2024-03-26
4364,Tablet,2,466,932,2025-03-17
4365,Tablet,3,2852,8556,2024-02-17
4366,Mouse,3,3588,10764,2025-07-24
4367,Laptop,1,2916,2916,2024-02-01
4368,Mouse,1,741,741,2025-04-06
4369,Monitor,4,2183,8732,2024-02-08
4370,Mouse,3,2602,7806,2024-06-18
4371,Laptop,2,1371,2742,2024-08-30
4372,Celular,4,4000,16000,2025-07-30
4373,Auriculares,2,4522,9044,2024-03-12
4374,Tablet,4,3404,13616,2023-10-08
4375,Monitor,2,1745,3490,2024-11-27
4376,Tablet,1,713,713,2025-06-22
